,saleprice,overall_qual,gr_liv_area,garage_area,total_bsmt_sf,1st_flr_sf,exter_qual_TA,year_built,year_remod/add,kitchen_qual_TA,full_bath,foundation_PConc,garage_yr_blt,totrms_abvgrd,mas_vnr_area,fireplace_qu_No,fireplaces,bsmtfin_type_1_GLQ,bsmt_qual_TA,neighborhood_NridgHt,exter_qual_Gd,garage_finish_Unf,mas_vnr_type_None,bsmtfin_sf_1,fireplace_qu_Gd,bsmt_exposure_Gd,garage_type_Detchd,sale_type_New,foundation_CBlock,ms_subclass_60,bsmt_exposure_No,heating_qc_TA,exterior_1st_VinylSd,open_porch_sf,wood_deck_sf,mas_vnr_type_Stone,lot_shape_Reg,kitchen_qual_Gd,lot_area,paved_drive_Y,bsmt_full_bath,half_bath,ms_zoning_RM,central_air_Y,garage_cond_TA,roof_style_Hip,neighborhood_NoRidge,mas_vnr_type_BrkFace,neighborhood_StoneBr,electrical_SBrkr,garage_qual_TA,roof_style_Gable,ms_subclass_30,2nd_flr_sf,ms_zoning_RL,garage_type_No
1586,161000,6,2180.0,720.0,1138.0,1138,1,1915,1950,1,1,0,2006.0,7,0.0,0,1,0,1,0,0,1,1,375.0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,10320,0,0.0,1,1,1,1,0,0,0,0,1,1,1,0,1042,0,0
1587,205000,6,1610.0,480.0,1610.0,1610,1,1977,2001,0,2,1,1977.0,6,28.0,0,2,0,1,0,0,0,0,1200.0,0,0,0,0,0,0,0,0,0,68,168,0,0,1,10603,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1588,241500,7,1501.0,512.0,1277.0,1501,0,1986,1986,0,2,0,1986.0,6,340.0,0,1,1,0,0,1,0,0,893.0,0,0,0,0,1,0,0,0,1,0,240,0,0,1,4084,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1589,118500,4,1029.0,261.0,1029.0,1029,1,1961,1961,1,1,0,1961.0,5,192.0,1,0,0,1,0,0,1,0,903.0,0,0,0,0,1,0,0,0,1,0,64,0,1,0,7943,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1590,130000,5,1352.0,288.0,1062.0,1352,1,1958,1958,0,1,0,1958.0,6,120.0,1,0,0,1,0,0,1,0,300.0,0,0,0,0,1,0,0,0,0,0,168,0,0,1,6930,1,0.0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
1591,130000,5,1072.0,379.0,808.0,1072,1,1940,1950,1,1,0,1940.0,5,279.0,0,2,0,1,0,0,1,0,0.0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,7200,1,0.0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0
1592,535000,10,2698.0,736.0,1850.0,1850,0,2006,2006,0,2,1,2006.0,11,734.0,0,1,1,0,0,0,0,0,1206.0,1,0,0,1,0,1,1,0,1,0,250,1,0,0,16052,1,1.0,1,0,1,1,1,0,0,1,1,1,0,0,848,1,0
1593,123000,5,912.0,252.0,912.0,912,1,1962,1962,1,1,0,1962.0,6,60.0,1,0,0,1,0,0,1,0,140.0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,7150,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1594,82000,4,1152.0,0.0,0.0,1152,1,1955,1955,1,2,1,0.0,6,0.0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,6012,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
1595,132000,7,1450.0,288.0,624.0,730,1,1920,1965,1,1,0,1935.0,7,0.0,1,0,0,1,0,0,1,1,116.0,0,0,1,0,0,0,1,0,0,192,0,0,1,0,5350,1,0.0,0,1,1,1,0,0,0,0,1,1,1,0,720,0,0
1596,108480,5,1073.0,326.0,1073.0,1073,1,1921,1968,1,1,0,1968.0,4,0.0,1,0,0,1,0,0,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5400,1,0.0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0
1597,165000,5,1458.0,512.0,1176.0,1458,1,1967,1967,1,1,0,1967.0,7,450.0,0,1,0,1,0,0,1,0,194.0,0,0,0,0,1,0,1,1,0,0,284,0,0,0,9535,1,1.0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1598,181000,7,1486.0,566.0,1461.0,1486,0,2006,2006,0,2,1,2006.0,7,170.0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,1,32,0,0,0,1,7441,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1599,165000,5,1774.0,384.0,552.0,904,1,1961,1961,1,2,0,1961.0,8,0.0,0,1,0,1,0,0,1,1,0.0,0,0,0,0,1,0,1,1,0,40,290,0,1,0,15400,1,0.0,0,0,1,1,1,0,0,0,1,1,0,0,611,1,0
1600,161000,5,1479.0,275.0,864.0,864,1,1969,1969,1,2,0,1969.0,8,0.0,1,0,0,1,0,0,0,1,476.0,0,0,0,0,1,0,0,1,0,0,287,0,0,0,10544,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,615,1,0
1601,199000,8,1504.0,510.0,1504.0,1504,0,2006,2006,0,2,1,2006.0,7,60.0,1,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,1,0,1,0,144,0,1,1,10936,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1602,214900,7,1894.0,510.0,817.0,824,0,2002,2003,0,2,1,2002.0,8,44.0,0,1,1,0,0,1,0,0,624.0,1,0,0,0,0,1,1,0,1,40,0,0,1,1,11316,1,1.0,1,0,1,1,0,0,1,0,1,1,1,0,1070,1,0
1603,198600,8,1278.0,584.0,1278.0,1278,0,2006,2006,0,2,1,2006.0,5,0.0,1,0,1,0,0,1,0,1,24.0,0,0,0,1,0,0,1,0,1,60,0,0,1,1,8640,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0
1604,258000,8,2263.0,420.0,1141.0,1165,0,1998,1998,0,2,1,1998.0,10,650.0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,1,1,0,1,123,144,0,1,1,12090,1,0.0,1,0,1,1,1,1,1,0,1,1,0,0,1098,1,0
1605,269500,7,2787.0,820.0,1168.0,1168,1,2000,2000,1,4,1,2000.0,8,23.0,0,2,1,0,0,0,0,0,820.0,0,0,0,0,0,0,1,0,1,0,312,0,1,0,7939,1,2.0,2,0,1,1,1,0,1,0,1,1,0,0,1619,1,0
1606,176000,7,1414.0,403.0,707.0,707,0,2002,2002,0,2,1,2002.0,6,0.0,0,1,0,0,0,1,0,0,0.0,1,0,0,0,0,1,1,0,1,35,100,0,1,1,7750,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,707,1,0
1607,158000,6,1302.0,309.0,1302.0,1302,1,1964,1991,0,2,0,1964.0,7,108.0,1,0,0,0,0,0,0,0,270.0,0,1,0,0,1,0,0,0,0,0,333,0,1,1,9350,1,0.0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
1608,184100,8,1419.0,527.0,408.0,779,0,2002,2002,0,2,1,2002.0,7,0.0,0,1,1,0,0,1,0,1,353.0,0,0,0,0,0,0,1,0,1,0,120,0,1,1,7750,1,1.0,1,0,1,1,1,0,0,0,1,1,0,0,640,1,0
1609,170000,6,1220.0,944.0,1625.0,1220,1,1971,1971,1,2,0,1971.0,6,176.0,0,1,0,1,0,0,1,0,492.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,13001,1,0.0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
1610,208000,6,1982.0,501.0,572.0,1182,1,1986,1986,1,2,0,1986.0,6,242.0,0,1,0,1,0,0,0,0,454.0,0,0,0,0,1,0,1,0,1,112,400,0,0,0,13607,1,1.0,1,0,1,1,0,0,1,0,1,1,1,0,800,1,0
1611,140000,6,848.0,420.0,848.0,848,0,2003,2003,0,1,1,2003.0,4,170.0,1,0,1,0,0,1,0,0,685.0,0,0,0,0,0,0,0,0,1,0,140,0,1,1,4435,1,1.0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0
1612,230000,8,1648.0,482.0,1596.0,1648,0,2007,2008,0,2,1,2007.0,5,174.0,0,1,1,0,0,0,0,0,1476.0,1,1,0,1,0,0,0,0,0,53,162,1,0,0,3843,1,1.0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0
1613,188500,8,1337.0,462.0,1337.0,1337,0,1989,1989,0,2,1,1989.0,5,0.0,0,1,1,0,0,1,0,1,319.0,0,1,0,0,0,0,0,0,0,73,0,0,0,1,5950,1,1.0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0
1614,194000,5,1717.0,410.0,901.0,1125,1,1940,1950,1,1,0,1940.0,7,0.0,0,1,0,0,0,0,1,1,602.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,12400,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,592,1,0
1615,133000,5,1104.0,384.0,1104.0,1104,1,1956,1958,1,1,0,1956.0,5,0.0,1,0,0,1,0,0,0,1,774.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10425,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1616,140000,5,907.0,343.0,907.0,907,1,1978,1978,1,1,0,1978.0,5,76.0,1,0,1,0,0,0,1,0,625.0,0,0,0,0,0,0,0,1,0,0,72,0,0,0,16269,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1617,207500,7,1652.0,532.0,782.0,782,0,2000,2000,0,2,1,2000.0,6,120.0,1,0,1,0,0,1,0,0,527.0,0,0,0,0,0,1,0,0,1,70,0,0,0,1,8998,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,870,1,0
1618,256900,6,2640.0,515.0,932.0,1271,1,1967,1997,0,2,1,1967.0,8,256.0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,120,0,0,1,1,10400,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,1369,1,0
1619,109000,5,1034.0,240.0,735.0,735,1,1940,1950,1,1,0,1940.0,5,0.0,1,0,0,1,0,0,1,1,0.0,0,0,1,0,1,0,1,0,0,39,0,0,1,0,10134,1,0.0,0,0,1,1,0,0,0,0,0,1,1,0,299,1,0
1620,113722,5,1513.0,400.0,0.0,1513,1,1979,1979,1,2,0,1979.0,8,0.0,1,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,7007,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1621,237000,8,1498.0,844.0,1498.0,1498,0,2005,2006,0,2,1,2005.0,7,76.0,0,1,1,0,0,1,0,0,24.0,1,1,0,0,0,0,0,0,1,98,144,1,1,1,11645,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1622,142100,5,1053.0,692.0,1053.0,1053,1,1963,1963,0,1,0,1994.0,6,0.0,1,0,0,1,0,0,0,1,288.0,0,0,0,0,1,0,1,0,0,0,240,0,1,1,8250,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1623,149900,6,1293.0,452.0,1178.0,1293,1,1954,1954,1,2,0,1954.0,5,28.0,1,0,0,1,0,0,0,0,468.0,0,0,0,0,1,0,1,0,0,0,280,1,0,0,11027,1,1.0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
1624,404000,9,2020.0,896.0,2020.0,2020,0,2008,2008,0,2,1,2008.0,7,450.0,0,1,1,0,1,0,0,0,1232.0,1,0,0,0,0,0,0,0,1,98,192,1,1,0,12350,1,1.0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
1625,277500,7,2448.0,441.0,1438.0,1900,1,1962,1998,1,3,0,1962.0,9,0.0,0,2,0,1,0,0,0,1,636.0,1,1,0,0,1,1,0,1,0,102,520,0,0,0,18275,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,548,1,0
1626,178000,6,1732.0,476.0,741.0,977,0,1985,1985,0,2,0,1985.0,7,336.0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,1,1,1,1,0,46,192,0,1,1,9206,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,755,1,0
1627,254000,8,1324.0,550.0,1324.0,1324,0,2006,2006,0,2,1,2006.0,6,176.0,0,1,1,0,1,1,0,0,863.0,1,0,0,0,0,0,1,0,0,38,192,0,1,1,6240,1,1.0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
1628,12789,2,832.0,780.0,678.0,832,1,1923,1970,1,1,0,1928.0,5,0.0,0,1,0,0,0,0,1,1,0.0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,9656,0,0.0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
1629,176000,7,1253.0,402.0,1237.0,1253,1,1995,1996,1,2,1,1995.0,6,38.0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,21,220,0,1,0,7875,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1630,342643,9,2596.0,840.0,1249.0,1249,1,2006,2006,0,3,1,2006.0,9,370.0,1,0,0,0,1,0,0,0,0.0,0,0,0,1,0,1,0,0,1,154,240,1,1,1,16259,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,1347,1,0
1631,125500,5,902.0,288.0,876.0,902,1,1967,1967,1,1,0,1967.0,6,75.0,1,0,1,1,0,0,1,0,599.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,6173,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1632,150000,6,1495.0,438.0,1495.0,1495,1,1989,1989,1,2,0,1989.0,8,128.0,0,1,0,0,0,0,1,0,0.0,0,0,0,0,1,0,1,0,0,0,252,0,0,0,12890,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1633,261329,8,1584.0,594.0,1574.0,1584,0,2007,2007,0,2,1,2007.0,6,0.0,0,1,0,0,0,0,0,1,0.0,1,0,0,1,0,0,0,0,0,256,0,0,1,0,10440,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0
1634,141000,7,1080.0,0.0,1080.0,1080,1,2004,2005,0,1,1,0.0,6,120.0,1,0,1,0,0,0,0,0,680.0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,7500,1,1.0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1
1635,153000,4,1647.0,280.0,1105.0,1647,1,1953,1953,1,1,0,1953.0,6,0.0,0,1,0,1,0,0,0,1,595.0,0,0,0,0,1,0,1,0,1,0,225,0,1,0,9532,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1636,172500,7,1258.0,648.0,1258.0,1258,0,2006,2007,0,2,1,2007.0,6,72.0,0,1,0,0,0,1,0,0,0.0,1,0,0,1,0,0,0,0,0,16,144,0,1,1,3922,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1637,153575,6,1396.0,384.0,698.0,698,1,1915,2003,1,1,0,2003.0,7,0.0,1,0,0,1,0,0,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,8730,1,0.0,0,0,1,1,0,0,0,0,0,1,1,0,698,1,0
1638,124900,5,1001.0,216.0,837.0,1001,0,1930,2007,0,1,0,1930.0,5,0.0,1,0,0,1,0,1,1,1,737.0,0,0,1,0,0,0,1,0,0,0,154,0,1,1,6060,0,0.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
1639,415298,9,2121.0,732.0,2121.0,2121,0,2006,2007,0,2,1,2007.0,8,315.0,0,1,0,0,1,0,0,0,0.0,0,1,0,1,0,0,0,0,0,98,124,0,1,0,14450,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1640,119000,6,1480.0,207.0,972.0,1044,0,1920,1950,1,1,0,1920.0,6,0.0,1,0,0,1,0,0,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5400,1,0.0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
1641,227000,8,1588.0,825.0,1588.0,1588,0,2006,2006,0,2,1,2006.0,7,410.0,0,1,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,45,144,1,1,1,10000,1,0.0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
1642,145500,5,1053.0,312.0,1053.0,1053,0,1959,2006,0,1,0,1959.0,5,54.0,1,0,0,1,0,1,0,0,806.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10007,1,1.0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1643,61500,3,492.0,200.0,492.0,492,1,1921,1950,1,1,0,1921.0,3,0.0,1,0,0,0,0,0,1,1,416.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,7830,0,1.0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0
1644,192100,7,1851.0,506.0,1851.0,1851,1,1969,1969,1,2,0,1969.0,8,434.0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,146,0,0,1,0,11727,1,0.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1645,116000,6,1403.0,308.0,698.0,754,1,1915,1965,1,1,0,1915.0,7,0.0,1,0,0,1,0,0,1,1,276.0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,10320,1,1.0,1,1,1,1,0,0,0,0,0,1,1,0,649,0,0
1646,145000,6,1138.0,264.0,588.0,1138,1,1958,1958,1,1,0,1958.0,6,63.0,1,0,1,1,0,0,0,0,507.0,0,0,0,0,1,0,0,0,1,0,224,0,1,0,10482,1,0.0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
1647,445000,9,2452.0,886.0,2452.0,2452,0,2003,2003,0,2,1,2003.0,10,724.0,0,1,1,0,1,1,0,0,1972.0,1,0,0,0,0,0,1,0,1,116,0,0,0,0,15274,1,2.0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
1648,150500,5,1040.0,484.0,1040.0,1040,1,1977,2008,0,2,0,1977.0,5,0.0,1,0,0,0,0,0,1,1,532.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,8800,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1649,175900,6,1655.0,440.0,763.0,763,1,1993,1994,1,2,1,1993.0,7,0.0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0,1,1,0,0,84,157,0,0,0,10000,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,892,1,0
1650,167900,6,1116.0,528.0,1116.0,1116,1,1974,1974,1,2,0,1974.0,6,196.0,0,1,0,1,0,0,0,0,888.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,10140,1,1.0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
1651,219210,7,1863.0,660.0,879.0,879,0,2006,2006,0,2,1,2006.0,9,0.0,0,1,0,0,0,1,0,1,0.0,1,0,0,1,0,1,0,0,1,17,100,0,0,1,14054,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,984,1,0
1652,189000,6,1845.0,462.0,1055.0,1055,0,1992,1992,0,2,1,1992.0,8,0.0,0,1,0,0,0,1,0,1,0.0,0,0,0,0,0,1,1,0,0,104,635,0,1,1,11218,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,790,1,0
1653,136500,5,1176.0,292.0,1176.0,1176,1,1957,1957,1,1,0,1957.0,6,143.0,0,2,0,1,0,0,0,0,621.0,1,0,0,0,1,0,1,1,0,88,0,0,1,0,8856,1,1.0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1654,137900,5,892.0,416.0,864.0,892,1,1966,2008,0,1,0,1966.0,5,47.0,1,0,0,1,0,0,1,0,240.0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,7800,1,1.0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
1655,85000,5,1022.0,280.0,1022.0,1022,1,1910,2006,1,1,0,1956.0,4,0.0,1,0,0,1,0,0,1,1,247.0,0,0,1,0,0,0,1,1,0,30,0,0,1,0,7200,1,1.0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0
1656,137900,5,2136.0,528.0,2136.0,2136,1,1951,1951,1,2,0,1951.0,7,44.0,1,0,0,1,0,0,1,0,756.0,0,0,1,0,1,0,1,1,0,30,0,0,1,0,10680,1,0.0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1657,195500,6,1604.0,472.0,926.0,926,1,1998,1998,1,2,1,1998.0,7,0.0,1,0,1,0,0,0,0,1,851.0,0,1,0,0,0,1,0,0,1,82,100,0,0,0,9535,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,678,1,0
1658,128000,6,1647.0,216.0,806.0,841,1,1915,1950,0,1,1,1920.0,6,0.0,1,0,0,0,0,0,1,1,0.0,0,0,1,0,0,0,1,1,0,66,0,0,1,0,6858,1,1.0,1,0,0,1,0,0,0,0,0,1,1,0,806,1,0
1659,135000,5,864.0,420.0,864.0,864,1,1961,2007,0,1,0,1962.0,5,0.0,0,1,0,1,0,0,1,1,764.0,0,0,1,0,1,0,1,0,0,0,132,0,1,1,8100,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1660,143195,5,1076.0,576.0,1076.0,1076,1,1975,1975,1,1,0,1985.0,5,176.0,0,1,0,1,0,0,1,0,294.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9216,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0
1661,79500,5,935.0,308.0,742.0,779,1,1930,1960,1,1,0,1988.0,4,0.0,1,0,0,1,0,0,1,1,0.0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,9100,0,0.0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
1662,192500,7,1663.0,478.0,835.0,835,0,2003,2004,0,2,1,2003.0,8,95.0,1,0,0,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,68,168,0,1,1,12774,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,828,1,0
1663,129500,5,1328.0,308.0,768.0,768,1,1950,1970,1,1,0,1950.0,6,0.0,1,0,0,1,0,0,1,1,384.0,0,0,1,0,1,0,1,1,0,12,0,0,1,0,6000,1,0.0,1,1,1,1,0,0,0,0,0,1,1,0,560,0,0
1664,168000,6,1572.0,373.0,806.0,806,1,1995,1996,1,2,1,1995.0,7,0.0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0,1,1,0,0,40,0,0,0,0,10364,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,766,1,0
1665,105000,6,1342.0,240.0,739.0,874,1,1939,1950,1,2,0,1939.0,7,0.0,0,1,0,1,0,0,1,1,264.0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,6000,1,0.0,0,1,1,1,0,0,0,0,1,1,1,0,468,0,0
1666,143250,6,981.0,576.0,981.0,981,1,1971,1971,1,1,0,1979.0,5,0.0,1,0,0,1,0,0,1,1,282.0,0,0,1,0,1,0,1,1,0,312,0,0,0,0,10530,1,1.0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0
1667,144000,5,1099.0,352.0,1099.0,1099,1,1995,2006,0,1,1,1999.0,6,0.0,1,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,1,0,1,0,278,0,1,1,9525,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1668,205000,7,2110.0,463.0,948.0,1222,0,1994,2002,0,2,1,1994.0,8,0.0,0,2,1,0,0,1,0,1,695.0,0,0,0,0,0,1,1,0,1,130,0,0,0,1,8880,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,888,1,0
1669,143000,6,1026.0,528.0,970.0,1026,1,1974,1974,1,1,0,1974.0,5,0.0,0,1,0,0,0,0,1,1,924.0,0,0,0,0,1,0,0,1,0,0,193,0,0,0,8410,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1670,290000,9,1419.0,588.0,1419.0,1419,0,2001,2001,0,1,1,2001.0,5,0.0,0,1,1,0,0,1,0,1,964.0,0,0,0,0,0,0,0,0,1,58,155,0,0,0,4385,1,1.0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0
1671,611657,9,2364.0,820.0,2330.0,2364,0,2009,2010,0,2,1,2009.0,11,760.0,0,2,1,0,1,0,0,0,2188.0,1,1,0,1,0,0,0,0,1,67,0,1,0,0,12919,1,1.0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0
1672,152000,5,1040.0,576.0,1040.0,1040,1,1996,1996,0,1,1,2000.0,6,0.0,1,0,1,0,0,0,1,1,732.0,0,0,1,0,0,0,1,0,1,0,168,0,0,1,12464,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1673,191500,8,1280.0,506.0,1280.0,1280,0,1992,1992,0,2,1,1992.0,5,0.0,1,0,0,0,0,1,0,1,263.0,0,0,0,0,0,0,1,0,0,82,0,0,0,1,5005,1,0.0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0
1674,317000,8,2473.0,852.0,1143.0,1143,0,2004,2005,0,2,1,2004.0,9,344.0,0,1,0,0,1,1,0,0,0.0,1,0,0,0,0,1,0,0,1,151,192,0,1,1,9591,1,0.0,1,0,1,1,0,0,1,0,1,1,1,0,1330,1,0
1675,165250,7,1302.0,224.0,680.0,798,1,1940,1998,0,1,0,1940.0,6,0.0,0,2,0,1,0,0,1,1,258.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6960,1,0.0,1,0,1,1,0,0,0,0,0,1,1,0,504,1,0
1676,123000,5,1092.0,264.0,1092.0,1092,1,1966,1966,1,1,0,1966.0,6,0.0,1,0,0,1,0,0,1,1,609.0,0,0,0,0,1,0,1,1,0,0,259,0,1,0,9825,1,0.0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
1677,185000,6,1188.0,621.0,988.0,1188,1,1956,1956,1,1,0,1956.0,4,0.0,0,1,1,1,0,0,1,1,776.0,0,1,0,0,1,0,0,1,0,89,102,0,1,0,14175,1,1.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
1678,120000,7,1045.0,528.0,1045.0,1045,1,1962,1962,1,1,0,1962.0,6,0.0,1,0,0,1,0,0,1,1,809.0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,7400,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1679,158500,6,1093.0,484.0,1093.0,1093,1,1966,1966,1,2,0,1966.0,6,0.0,0,1,0,1,0,0,0,1,792.0,0,0,0,0,1,0,1,0,0,0,224,0,0,0,10738,1,1.0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0
1680,173000,6,1640.0,520.0,798.0,798,0,2004,2004,0,2,1,2004.0,6,0.0,1,0,0,0,0,1,0,1,0.0,0,0,0,0,0,1,1,0,1,45,138,0,0,1,8366,1,0.0,1,0,1,1,0,0,0,0,1,1,1,0,842,1,0
1681,101800,4,1224.0,462.0,0.0,1224,1,1962,1962,1,2,0,1962.0,6,0.0,1,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,9842,1,0.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0
1682,155000,7,1135.0,576.0,560.0,575,0,1936,2007,0,1,1,1971.0,6,0.0,1,0,0,0,0,1,0,1,350.0,0,0,1,0,0,0,1,0,0,0,256,0,1,1,7200,1,1.0,0,0,1,1,0,0,0,0,1,1,1,0,560,1,0
1683,125000,5,1078.0,264.0,1054.0,1078,1,1925,1950,0,1,0,1987.0,6,0.0,1,0,0,1,0,0,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10230,0,0.0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0
